Designator,Mid X,Mid Y,Rotation,Layer
H1,4.24,-10.16,0.0,top
H2,12.11,-27.432,0.0,top
H3,17.2301,-10.16,0.0,top
U1,12.065,-18.288,0.0,top
U3,18.9231,-18.669,0.0,top
